time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-12-17 02:00:00+01:00,296.0,242.0,0.0,4265.0,2399.0,210.0,0.0,0.0,0.0,,1773.0,1339.0,900.0,0.0,6102.0,57.0,83.0,12.0,282.0,0.0,9561.0,9.0,,9051.0,22875.0,22900.0,49.92,53.21
2018-12-17 03:00:00+01:00,298.0,316.0,0.0,4414.0,2459.0,220.0,0.0,0.0,0.0,,2295.0,1347.0,1004.0,0.0,6103.0,57.0,82.0,13.0,287.0,0.0,9064.0,10.0,,8447.0,22403.0,22515.0,49.05,52.25
2018-12-17 04:00:00+01:00,284.0,370.0,0.0,4672.0,2845.0,218.0,0.0,0.0,0.0,,2244.0,1338.0,1173.0,0.0,6102.0,57.0,84.0,15.0,286.0,0.0,8167.0,9.0,,7831.0,22453.0,22631.0,49.47,53.03
2018-12-17 05:00:00+01:00,274.0,381.0,0.0,5283.0,3144.0,221.0,0.0,0.0,0.0,,1034.0,1334.0,1140.0,0.0,6103.0,57.0,82.0,13.0,288.0,0.0,7588.0,8.0,,7285.0,23276.0,23603.0,52.03,55.59
2018-12-17 06:00:00+01:00,272.0,421.0,0.0,6808.0,4028.0,222.0,0.0,0.0,0.0,,131.0,1366.0,2570.0,0.0,6101.0,58.0,82.0,14.0,293.0,0.0,6985.0,17.0,,6733.0,26363.0,26865.0,65.15,68.21
2018-12-17 07:00:00+01:00,267.0,454.0,0.0,8547.0,4699.0,236.0,0.0,0.0,0.0,,0.0,1378.0,4184.0,0.0,6100.0,65.0,85.0,14.0,290.0,0.0,6631.0,15.0,,5977.0,31385.0,31683.0,69.59,72.25
2018-12-17 08:00:00+01:00,294.0,470.0,0.0,10242.0,4978.0,268.0,0.0,0.0,0.0,,0.0,1404.0,5158.0,0.0,6100.0,65.0,87.0,64.0,286.0,0.0,6143.0,80.0,,5246.0,34467.0,34826.0,69.2,74.48
2018-12-17 09:00:00+01:00,300.0,482.0,0.0,10661.0,5185.0,278.0,0.0,0.0,0.0,,0.0,1403.0,5806.0,0.0,6100.0,63.0,85.0,662.0,289.0,0.0,5235.0,671.0,,4582.0,35773.0,35999.0,69.99,75.12
2018-12-17 10:00:00+01:00,303.0,481.0,0.0,10804.0,5247.0,279.0,0.0,0.0,0.0,,0.0,1378.0,6416.0,0.0,6100.0,64.0,80.0,1454.0,289.0,0.0,4208.0,1439.0,,4060.0,36415.0,36610.0,70.0,76.39
2018-12-17 11:00:00+01:00,299.0,297.0,0.0,10719.0,5197.0,281.0,0.0,0.0,0.0,,0.0,1373.0,6417.0,0.0,6100.0,63.0,80.0,2069.0,291.0,0.0,3717.0,2099.0,,3630.0,36405.0,36340.0,69.95,76.96
2018-12-17 12:00:00+01:00,297.0,240.0,0.0,10998.0,5253.0,281.0,0.0,0.0,0.0,,0.0,1382.0,5350.0,0.0,6101.0,65.0,89.0,2448.0,290.0,0.0,3819.0,2556.0,,3367.0,36172.0,35855.0,69.88,76.94
2018-12-17 13:00:00+01:00,293.0,239.0,0.0,10916.0,5215.0,281.0,0.0,0.0,0.0,,0.0,1386.0,4747.0,0.0,6102.0,64.0,98.0,2651.0,292.0,0.0,4129.0,2773.0,,3511.0,36120.0,35563.0,69.54,75.38
2018-12-17 14:00:00+01:00,298.0,240.0,0.0,10817.0,5207.0,286.0,0.0,0.0,0.0,,1.0,1434.0,3659.0,0.0,6102.0,64.0,97.0,2661.0,294.0,0.0,4441.0,2748.0,,3722.0,35075.0,34491.0,68.99,74.61
2018-12-17 15:00:00+01:00,305.0,221.0,0.0,10933.0,5070.0,294.0,0.0,0.0,0.0,,1.0,1471.0,3531.0,0.0,6101.0,64.0,99.0,2483.0,291.0,0.0,4476.0,2480.0,,3902.0,34602.0,33938.0,69.08,74.29
2018-12-17 16:00:00+01:00,309.0,219.0,0.0,10958.0,5149.0,301.0,0.0,0.0,0.0,,1.0,1479.0,3537.0,0.0,6101.0,64.0,98.0,1944.0,286.0,0.0,4742.0,1766.0,,4134.0,34470.0,33833.0,69.11,74.23
2018-12-17 17:00:00+01:00,312.0,227.0,0.0,10900.0,4977.0,301.0,0.0,0.0,0.0,,1.0,1498.0,4182.0,0.0,6099.0,67.0,100.0,785.0,279.0,0.0,5116.0,762.0,,4430.0,35019.0,34562.0,69.59,75.43
2018-12-17 18:00:00+01:00,312.0,215.0,0.0,11182.0,5122.0,301.0,0.0,0.0,0.0,,0.0,1505.0,5728.0,0.0,6100.0,64.0,99.0,140.0,278.0,0.0,5155.0,185.0,,4787.0,36703.0,36606.0,70.64,78.44
2018-12-17 19:00:00+01:00,311.0,237.0,0.0,11213.0,5111.0,301.0,0.0,0.0,0.0,,0.0,1507.0,6345.0,0.0,6101.0,65.0,101.0,34.0,281.0,0.0,5129.0,69.0,,5241.0,37189.0,36987.0,70.95,78.65
2018-12-17 20:00:00+01:00,316.0,224.0,0.0,11172.0,5173.0,298.0,0.0,0.0,0.0,,0.0,1496.0,5722.0,0.0,6100.0,65.0,102.0,19.0,286.0,0.0,5667.0,37.0,,5777.0,37346.0,37448.0,71.1,78.69
2018-12-17 21:00:00+01:00,302.0,225.0,0.0,10159.0,4784.0,304.0,0.0,0.0,0.0,,1.0,1419.0,2696.0,0.0,6100.0,65.0,99.0,13.0,295.0,0.0,6664.0,18.0,,6349.0,36526.0,36205.0,68.15,74.58
2018-12-17 22:00:00+01:00,290.0,227.0,0.0,8791.0,4466.0,306.0,0.0,0.0,0.0,,51.0,1386.0,1758.0,0.0,6100.0,57.0,100.0,14.0,297.0,0.0,7364.0,24.0,,6978.0,33671.0,33444.0,64.8,69.78
2018-12-17 23:00:00+01:00,288.0,232.0,0.0,6798.0,4204.0,304.0,0.0,0.0,0.0,,329.0,1340.0,1502.0,0.0,6099.0,57.0,96.0,13.0,294.0,0.0,7956.0,20.0,,7615.0,30442.0,30171.0,58.78,64.05
2018-12-18 00:00:00+01:00,301.0,194.0,0.0,4902.0,3583.0,282.0,0.0,0.0,0.0,,232.0,1295.0,1670.0,0.0,6099.0,57.0,92.0,12.0,291.0,0.0,8056.0,9.0,,8087.0,28039.0,27932.0,53.0,56.6
2018-12-18 01:00:00+01:00,300.0,179.0,0.0,4778.0,3076.0,278.0,0.0,0.0,0.0,,233.0,1244.0,1292.0,0.0,6099.0,57.0,92.0,13.0,287.0,0.0,8267.0,7.0,,8291.0,26009.0,25927.0,51.03,54.5
2018-12-18 02:00:00+01:00,300.0,188.0,0.0,4543.0,2956.0,279.0,0.0,0.0,0.0,,1016.0,1242.0,1311.0,0.0,6099.0,57.0,92.0,14.0,285.0,0.0,8581.0,13.0,,8347.0,24827.0,24876.0,50.0,53.18
2018-12-18 03:00:00+01:00,306.0,183.0,0.0,4335.0,2935.0,275.0,0.0,0.0,0.0,,1183.0,1237.0,1375.0,0.0,6099.0,57.0,90.0,14.0,286.0,0.0,8478.0,13.0,,8316.0,24314.0,24389.0,49.04,52.23
2018-12-18 04:00:00+01:00,310.0,188.0,0.0,4401.0,3082.0,266.0,0.0,0.0,0.0,,1231.0,1231.0,1538.0,0.0,6100.0,57.0,91.0,13.0,283.0,0.0,8235.0,13.0,,8334.0,24328.0,24433.0,49.0,52.17
2018-12-18 05:00:00+01:00,309.0,198.0,0.0,4766.0,3286.0,279.0,0.0,0.0,0.0,,973.0,1235.0,1538.0,0.0,6099.0,58.0,93.0,13.0,283.0,0.0,8186.0,8.0,,8350.0,25011.0,25124.0,50.87,54.81
2018-12-18 06:00:00+01:00,306.0,220.0,0.0,5597.0,4092.0,280.0,0.0,0.0,0.0,,431.0,1262.0,1911.0,0.0,6097.0,58.0,92.0,13.0,285.0,0.0,8264.0,8.0,,8326.0,27767.0,27995.0,58.81,62.61
2018-12-18 07:00:00+01:00,304.0,244.0,0.0,6854.0,4722.0,286.0,0.0,0.0,0.0,,33.0,1296.0,3075.0,0.0,6096.0,61.0,90.0,13.0,289.0,0.0,8161.0,15.0,,8479.0,32540.0,32711.0,66.14,69.22
2018-12-18 08:00:00+01:00,309.0,252.0,0.0,8073.0,4828.0,290.0,0.0,0.0,0.0,,1.0,1356.0,3764.0,0.0,6096.0,66.0,90.0,50.0,293.0,0.0,8142.0,68.0,,8726.0,35352.0,35654.0,67.83,72.94
2018-12-18 09:00:00+01:00,304.0,252.0,0.0,8750.0,4675.0,273.0,0.0,0.0,0.0,,1.0,1389.0,4485.0,0.0,6096.0,66.0,90.0,531.0,295.0,0.0,8038.0,681.0,,8848.0,36424.0,36692.0,68.07,72.95
2018-12-18 10:00:00+01:00,312.0,252.0,0.0,8798.0,4703.0,267.0,0.0,0.0,0.0,,1.0,1378.0,4136.0,0.0,6097.0,60.0,90.0,1253.0,288.0,0.0,8185.0,1532.0,,8750.0,36869.0,36953.0,67.73,74.07
2018-12-18 11:00:00+01:00,305.0,242.0,0.0,9290.0,4936.0,272.0,0.0,0.0,0.0,,1.0,1388.0,2926.0,0.0,6097.0,58.0,90.0,1686.0,291.0,0.0,8501.0,2209.0,,8636.0,36728.0,36989.0,66.15,72.61
2018-12-18 12:00:00+01:00,301.0,228.0,0.0,9298.0,4818.0,277.0,0.0,0.0,0.0,,1.0,1394.0,2689.0,0.0,6097.0,63.0,89.0,1745.0,292.0,0.0,8417.0,2574.0,,8576.0,36303.0,36642.0,65.83,72.62
2018-12-18 13:00:00+01:00,274.0,236.0,0.0,8922.0,4773.0,303.0,0.0,0.0,0.0,,1.0,1370.0,2127.0,0.0,6070.0,66.0,87.0,1679.0,298.0,0.0,9403.0,2605.0,,8783.0,36030.0,36525.0,66.05,71.45
2018-12-18 14:00:00+01:00,276.0,241.0,0.0,8777.0,4694.0,310.0,0.0,0.0,0.0,,4.0,1364.0,2067.0,0.0,5876.0,65.0,90.0,1513.0,296.0,0.0,9509.0,2415.0,,9068.0,34933.0,35318.0,66.01,71.38
2018-12-18 15:00:00+01:00,279.0,254.0,0.0,8567.0,4781.0,309.0,0.0,0.0,0.0,,45.0,1375.0,2097.0,0.0,5648.0,58.0,96.0,1205.0,297.0,0.0,9367.0,1992.0,,9219.0,34505.0,34890.0,66.15,71.47
2018-12-18 16:00:00+01:00,279.0,242.0,0.0,8761.0,4889.0,314.0,0.0,0.0,0.0,,9.0,1402.0,2554.0,0.0,5441.0,58.0,91.0,703.0,289.0,0.0,9448.0,1217.0,,9247.0,34305.0,34799.0,65.87,71.22
2018-12-18 17:00:00+01:00,275.0,242.0,0.0,9113.0,4923.0,320.0,0.0,0.0,0.0,,1.0,1425.0,3391.0,0.0,5228.0,59.0,96.0,269.0,292.0,0.0,9533.0,394.0,,9300.0,35057.0,35776.0,67.0,72.67
2018-12-18 18:00:00+01:00,277.0,241.0,0.0,9229.0,4942.0,320.0,0.0,0.0,0.0,,1.0,1436.0,3923.0,0.0,5114.0,59.0,94.0,150.0,292.0,0.0,9912.0,73.0,,9486.0,36955.0,37183.0,67.23,75.08
2018-12-18 19:00:00+01:00,280.0,233.0,0.0,9097.0,4954.0,321.0,0.0,0.0,0.0,,1.0,1446.0,3324.0,0.0,5044.0,59.0,95.0,123.0,292.0,0.0,10258.0,27.0,,9441.0,37559.0,37454.0,67.65,75.54
2018-12-18 20:00:00+01:00,315.0,243.0,0.0,8503.0,4761.0,317.0,0.0,0.0,0.0,,249.0,1442.0,2380.0,0.0,5045.0,58.0,95.0,123.0,292.0,0.0,10290.0,21.0,,9274.0,37656.0,37579.0,66.2,73.76
2018-12-18 21:00:00+01:00,316.0,250.0,0.0,8256.0,4816.0,321.0,0.0,0.0,0.0,,295.0,1433.0,2422.0,0.0,5046.0,58.0,93.0,123.0,294.0,0.0,9658.0,14.0,,9043.0,36706.0,36681.0,66.03,72.58
2018-12-18 22:00:00+01:00,310.0,245.0,0.0,7945.0,4718.0,318.0,0.0,0.0,0.0,,294.0,1396.0,2317.0,0.0,5046.0,57.0,93.0,122.0,291.0,0.0,8973.0,26.0,,8613.0,33833.0,33880.0,63.64,68.99
2018-12-18 23:00:00+01:00,304.0,250.0,0.0,6366.0,4492.0,315.0,0.0,0.0,0.0,,295.0,1355.0,1894.0,0.0,5056.0,57.0,94.0,122.0,289.0,0.0,8413.0,21.0,,8146.0,30632.0,30489.0,58.0,63.87
2018-12-19 00:00:00+01:00,306.0,237.0,0.0,5361.0,3893.0,292.0,0.0,0.0,0.0,,294.0,1295.0,1669.0,0.0,5060.0,56.0,95.0,34.0,290.0,0.0,8080.0,8.0,,8112.0,28211.0,28144.0,53.58,58.04
2018-12-19 01:00:00+01:00,304.0,220.0,0.0,4773.0,3340.0,285.0,0.0,0.0,0.0,,193.0,1279.0,1402.0,0.0,5060.0,55.0,94.0,17.0,288.0,0.0,7844.0,6.0,,7941.0,26248.0,26046.0,50.0,54.04
2018-12-19 02:00:00+01:00,303.0,225.0,0.0,4556.0,3302.0,288.0,0.0,0.0,0.0,,726.0,1245.0,1095.0,0.0,5061.0,55.0,92.0,17.0,286.0,0.0,7896.0,5.0,,7875.0,25005.0,24800.0,47.1,51.32
2018-12-19 03:00:00+01:00,305.0,239.0,0.0,4280.0,3010.0,287.0,0.0,0.0,0.0,,1215.0,1253.0,1064.0,0.0,5063.0,55.0,91.0,13.0,286.0,0.0,8232.0,6.0,,8025.0,24498.0,24218.0,46.41,50.28
2018-12-19 04:00:00+01:00,310.0,288.0,0.0,4347.0,2900.0,278.0,0.0,0.0,0.0,,2044.0,1293.0,1100.0,0.0,5061.0,55.0,94.0,15.0,282.0,0.0,8811.0,7.0,,8358.0,24486.0,24142.0,45.7,49.25
2018-12-19 05:00:00+01:00,310.0,345.0,0.0,4329.0,2773.0,279.0,0.0,0.0,0.0,,1615.0,1294.0,1255.0,0.0,5060.0,53.0,92.0,15.0,278.0,0.0,9414.0,7.0,,8706.0,25150.0,24754.0,47.99,51.64
2018-12-19 06:00:00+01:00,307.0,361.0,0.0,5437.0,3103.0,280.0,0.0,0.0,0.0,,202.0,1296.0,1813.0,0.0,5061.0,55.0,92.0,15.0,275.0,0.0,9675.0,7.0,,9180.0,27821.0,27642.0,52.27,55.95
2018-12-19 07:00:00+01:00,311.0,453.0,0.0,6753.0,4035.0,296.0,0.0,0.0,0.0,,0.0,1304.0,3358.0,0.0,5058.0,57.0,87.0,15.0,274.0,0.0,9413.0,20.0,,9373.0,32564.0,32381.0,63.75,66.93
2018-12-19 08:00:00+01:00,307.0,473.0,0.0,7639.0,4311.0,304.0,0.0,0.0,0.0,,0.0,1358.0,3997.0,0.0,5059.0,56.0,88.0,32.0,275.0,0.0,9629.0,50.0,,9446.0,35330.0,35277.0,65.15,70.7
2018-12-19 09:00:00+01:00,307.0,479.0,0.0,7902.0,4459.0,291.0,0.0,0.0,0.0,,0.0,1363.0,4441.0,0.0,5059.0,56.0,84.0,430.0,274.0,0.0,9350.0,486.0,,9560.0,36322.0,36093.0,66.58,72.19
2018-12-19 10:00:00+01:00,308.0,481.0,0.0,7902.0,4668.0,296.0,0.0,0.0,0.0,,0.0,1358.0,4270.0,0.0,5059.0,56.0,87.0,1310.0,270.0,0.0,8840.0,1149.0,,9657.0,36773.0,36394.0,65.05,71.85
2018-12-19 11:00:00+01:00,310.0,481.0,0.0,8135.0,4748.0,295.0,0.0,0.0,0.0,,0.0,1355.0,4031.0,0.0,5055.0,56.0,92.0,1858.0,262.0,0.0,9257.0,1715.0,,9817.0,36596.0,36109.0,64.43,71.66
2018-12-19 12:00:00+01:00,314.0,476.0,0.0,8169.0,4893.0,294.0,0.0,0.0,0.0,,0.0,1340.0,2580.0,0.0,5045.0,56.0,93.0,2097.0,268.0,0.0,10361.0,2089.0,,10137.0,36234.0,35593.0,64.18,71.56
2018-12-19 13:00:00+01:00,307.0,476.0,0.0,7742.0,4960.0,296.0,0.0,0.0,0.0,,47.0,1359.0,1741.0,0.0,5045.0,59.0,94.0,2227.0,269.0,0.0,11068.0,2241.0,,10177.0,35991.0,35229.0,64.1,69.99
2018-12-19 14:00:00+01:00,302.0,481.0,0.0,8074.0,4840.0,307.0,0.0,0.0,0.0,,214.0,1416.0,2082.0,0.0,5046.0,53.0,95.0,2147.0,268.0,0.0,10866.0,2114.0,,9932.0,34960.0,34226.0,63.7,69.51
2018-12-19 15:00:00+01:00,303.0,447.0,0.0,8584.0,4823.0,318.0,0.0,0.0,0.0,,208.0,1427.0,2266.0,0.0,5049.0,59.0,95.0,1779.0,274.0,0.0,10004.0,1733.0,,9528.0,34541.0,33710.0,64.18,69.97
2018-12-19 16:00:00+01:00,304.0,464.0,0.0,9671.0,4887.0,321.0,0.0,0.0,0.0,,178.0,1443.0,2710.0,0.0,5052.0,61.0,99.0,843.0,281.0,0.0,8375.0,1076.0,,8921.0,34402.0,33574.0,64.47,70.01
2018-12-19 17:00:00+01:00,302.0,493.0,0.0,10033.0,4965.0,323.0,0.0,0.0,0.0,,1.0,1456.0,4267.0,0.0,5053.0,58.0,98.0,132.0,280.0,0.0,7220.0,377.0,,8292.0,35034.0,34426.0,66.15,72.32
2018-12-19 18:00:00+01:00,302.0,483.0,0.0,10213.0,4965.0,326.0,0.0,0.0,0.0,,1.0,1474.0,5949.0,0.0,5054.0,58.0,97.0,28.0,285.0,0.0,7046.0,136.0,,7929.0,36700.0,36288.0,69.49,78.99
2018-12-19 19:00:00+01:00,301.0,474.0,0.0,10077.0,4942.0,323.0,0.0,0.0,0.0,,0.0,1498.0,5161.0,0.0,5056.0,55.0,97.0,27.0,283.0,0.0,7204.0,67.0,,7663.0,36879.0,36610.0,69.08,78.44
2018-12-19 20:00:00+01:00,304.0,454.0,0.0,9632.0,4923.0,322.0,0.0,0.0,0.0,,1.0,1485.0,2837.0,0.0,5059.0,55.0,100.0,28.0,286.0,0.0,7353.0,30.0,,7533.0,37079.0,36694.0,66.96,76.31
2018-12-19 21:00:00+01:00,308.0,456.0,0.0,8516.0,4898.0,317.0,0.0,0.0,0.0,,1.0,1452.0,2551.0,0.0,5060.0,56.0,99.0,27.0,286.0,0.0,7487.0,10.0,,7468.0,36174.0,35971.0,64.47,71.04
2018-12-19 22:00:00+01:00,306.0,410.0,0.0,7906.0,4682.0,316.0,0.0,0.0,0.0,,45.0,1430.0,1822.0,0.0,5060.0,46.0,98.0,18.0,288.0,0.0,7655.0,26.0,,7315.0,33501.0,33405.0,63.16,68.26
2018-12-19 23:00:00+01:00,299.0,459.0,0.0,6337.0,4382.0,308.0,0.0,0.0,0.0,,296.0,1394.0,1742.0,0.0,5060.0,46.0,98.0,13.0,291.0,0.0,7591.0,26.0,,7213.0,30351.0,30292.0,59.11,65.03
2018-12-20 00:00:00+01:00,300.0,443.0,0.0,5021.0,4241.0,285.0,0.0,0.0,0.0,,218.0,1345.0,1716.0,0.0,5060.0,45.0,95.0,13.0,285.0,0.0,7684.0,14.0,,6887.0,28175.0,27987.0,62.3,66.69
2018-12-20 01:00:00+01:00,301.0,381.0,0.0,4969.0,3717.0,283.0,0.0,0.0,0.0,,874.0,1297.0,1333.0,0.0,5060.0,45.0,96.0,14.0,281.0,0.0,7693.0,9.0,,6867.0,26068.0,25935.0,56.2,60.65
2018-12-20 02:00:00+01:00,302.0,375.0,0.0,5648.0,3485.0,282.0,0.0,0.0,0.0,,1149.0,1258.0,1571.0,0.0,5059.0,45.0,97.0,13.0,280.0,0.0,7189.0,7.0,,6796.0,24731.0,24684.0,53.17,57.29
2018-12-20 03:00:00+01:00,300.0,375.0,0.0,5106.0,3389.0,280.0,0.0,0.0,0.0,,979.0,1281.0,1489.0,0.0,5058.0,45.0,96.0,13.0,279.0,0.0,6641.0,8.0,,6667.0,24172.0,24040.0,52.79,57.0
2018-12-20 04:00:00+01:00,301.0,375.0,0.0,5416.0,3454.0,267.0,0.0,0.0,0.0,,711.0,1271.0,1427.0,0.0,5060.0,46.0,96.0,14.0,279.0,0.0,6005.0,8.0,,6515.0,24046.0,23989.0,52.79,56.74
2018-12-20 05:00:00+01:00,297.0,389.0,0.0,6235.0,3690.0,273.0,0.0,0.0,0.0,,354.0,1259.0,1272.0,0.0,5060.0,46.0,97.0,14.0,282.0,0.0,5729.0,8.0,,6266.0,24737.0,24642.0,54.1,57.79
2018-12-20 06:00:00+01:00,300.0,448.0,0.0,6308.0,4366.0,273.0,0.0,0.0,0.0,,122.0,1258.0,1934.0,0.0,5060.0,47.0,97.0,14.0,282.0,0.0,5693.0,9.0,,6004.0,27334.0,27262.0,60.0,64.07
2018-12-20 07:00:00+01:00,302.0,477.0,0.0,7948.0,4830.0,290.0,0.0,0.0,0.0,,0.0,1285.0,3906.0,0.0,5059.0,52.0,100.0,14.0,284.0,0.0,5566.0,34.0,,5743.0,31929.0,31876.0,66.29,69.11
2018-12-20 08:00:00+01:00,305.0,478.0,0.0,9048.0,5093.0,294.0,0.0,0.0,0.0,,0.0,1335.0,5774.0,0.0,5058.0,54.0,97.0,17.0,284.0,0.0,5246.0,62.0,,5544.0,34874.0,34912.0,68.49,73.56
2018-12-20 09:00:00+01:00,306.0,481.0,0.0,9141.0,5119.0,292.0,0.0,0.0,0.0,,0.0,1350.0,5963.0,0.0,5059.0,52.0,96.0,211.0,289.0,0.0,4761.0,422.0,,5406.0,35868.0,35642.0,68.4,73.69
2018-12-20 10:00:00+01:00,303.0,481.0,0.0,8973.0,5053.0,290.0,0.0,0.0,0.0,,0.0,1359.0,5016.0,0.0,5058.0,55.0,94.0,791.0,280.0,0.0,4234.0,1055.0,,5515.0,36284.0,35712.0,67.04,73.59
2018-12-20 11:00:00+01:00,301.0,478.0,0.0,9263.0,4984.0,291.0,0.0,0.0,0.0,,0.0,1398.0,5006.0,0.0,5057.0,53.0,94.0,1471.0,265.0,0.0,4437.0,1665.0,,5895.0,36033.0,35514.0,66.8,73.08
2018-12-20 12:00:00+01:00,300.0,451.0,0.0,9233.0,4881.0,296.0,0.0,0.0,0.0,,1.0,1424.0,3960.0,0.0,5056.0,53.0,99.0,2090.0,261.0,0.0,5256.0,2073.0,,6386.0,35634.0,35180.0,65.25,71.89
2018-12-20 13:00:00+01:00,302.0,474.0,0.0,8989.0,4772.0,297.0,0.0,0.0,0.0,,5.0,1406.0,2666.0,0.0,5057.0,52.0,97.0,2278.0,267.0,0.0,5822.0,2268.0,,6558.0,35346.0,34710.0,65.25,70.69
2018-12-20 14:00:00+01:00,306.0,449.0,0.0,8392.0,4864.0,298.0,0.0,0.0,0.0,,1.0,1434.0,1863.0,0.0,5056.0,52.0,97.0,2208.0,267.0,0.0,6381.0,2174.0,,6628.0,34063.0,33505.0,64.64,70.13
2018-12-20 15:00:00+01:00,308.0,443.0,0.0,8460.0,4999.0,298.0,0.0,0.0,0.0,,1.0,1430.0,1875.0,0.0,5056.0,54.0,98.0,1996.0,267.0,0.0,6286.0,1840.0,,6519.0,33666.0,33053.0,64.89,70.16
2018-12-20 16:00:00+01:00,306.0,453.0,0.0,8745.0,5072.0,296.0,0.0,0.0,0.0,,1.0,1430.0,2003.0,0.0,5055.0,54.0,96.0,1297.0,259.0,0.0,6098.0,1156.0,,6356.0,33488.0,32899.0,65.01,70.23
2018-12-20 17:00:00+01:00,290.0,458.0,0.0,8778.0,5094.0,299.0,0.0,0.0,0.0,,1.0,1454.0,3374.0,0.0,5054.0,55.0,96.0,438.0,249.0,0.0,5972.0,377.0,,6270.0,34170.0,33647.0,67.83,73.35
2018-12-20 18:00:00+01:00,304.0,481.0,0.0,8934.0,5088.0,299.0,0.0,0.0,0.0,,0.0,1469.0,4636.0,0.0,5054.0,56.0,96.0,94.0,241.0,0.0,6301.0,73.0,,6309.0,35964.0,35657.0,68.49,76.17
2018-12-20 19:00:00+01:00,310.0,481.0,0.0,8871.0,5094.0,301.0,0.0,0.0,0.0,,1.0,1469.0,3677.0,0.0,5055.0,56.0,98.0,75.0,243.0,0.0,6434.0,48.0,,6423.0,36620.0,35967.0,67.84,75.18
2018-12-20 20:00:00+01:00,317.0,481.0,0.0,8466.0,5064.0,301.0,0.0,0.0,0.0,,1.0,1478.0,3379.0,0.0,5057.0,57.0,98.0,60.0,258.0,0.0,6397.0,39.0,,6523.0,36717.0,36154.0,68.01,75.29
2018-12-20 21:00:00+01:00,317.0,470.0,0.0,8175.0,4985.0,301.0,0.0,0.0,0.0,,1.0,1424.0,2963.0,0.0,5057.0,56.0,96.0,36.0,277.0,0.0,6593.0,23.0,,6676.0,35799.0,35422.0,67.2,73.63
2018-12-20 22:00:00+01:00,311.0,475.0,0.0,8191.0,4866.0,297.0,0.0,0.0,0.0,,1.0,1365.0,1921.0,0.0,5058.0,50.0,95.0,35.0,306.0,0.0,6766.0,28.0,,6813.0,33325.0,33081.0,65.19,70.33
2018-12-20 23:00:00+01:00,314.0,468.0,0.0,6953.0,4495.0,291.0,0.0,0.0,0.0,,29.0,1329.0,1706.0,0.0,5057.0,51.0,96.0,27.0,306.0,0.0,6840.0,23.0,,6907.0,30363.0,30075.0,63.57,68.55
2018-12-21 00:00:00+01:00,320.0,468.0,0.0,5576.0,3773.0,268.0,0.0,0.0,0.0,,76.0,1284.0,1784.0,0.0,5059.0,49.0,94.0,20.0,306.0,0.0,6871.0,16.0,,6689.0,28180.0,27831.0,59.95,64.24
2018-12-21 01:00:00+01:00,318.0,409.0,0.0,5273.0,3106.0,265.0,0.0,0.0,0.0,,290.0,1253.0,1549.0,0.0,5058.0,48.0,99.0,20.0,304.0,0.0,6808.0,14.0,,6752.0,25974.0,25772.0,54.1,58.44
2018-12-21 02:00:00+01:00,312.0,374.0,0.0,4923.0,2842.0,265.0,0.0,0.0,0.0,,500.0,1250.0,1388.0,0.0,5059.0,49.0,100.0,20.0,305.0,0.0,6926.0,17.0,,6830.0,24694.0,24320.0,52.27,56.47
2018-12-21 03:00:00+01:00,317.0,371.0,0.0,5027.0,2694.0,265.0,0.0,0.0,0.0,,862.0,1257.0,1527.0,0.0,5058.0,50.0,100.0,19.0,278.0,0.0,6853.0,19.0,,6908.0,24094.0,23784.0,50.1,54.91
2018-12-21 04:00:00+01:00,317.0,384.0,0.0,5002.0,2725.0,263.0,0.0,0.0,0.0,,792.0,1244.0,1474.0,0.0,5058.0,51.0,99.0,20.0,259.0,0.0,6764.0,20.0,,6892.0,24025.0,23656.0,49.99,54.68
2018-12-21 05:00:00+01:00,316.0,389.0,0.0,4891.0,2894.0,265.0,0.0,0.0,0.0,,533.0,1218.0,1291.0,0.0,5058.0,51.0,100.0,20.0,258.0,0.0,6778.0,21.0,,6850.0,24607.0,24203.0,50.59,55.13
2018-12-21 06:00:00+01:00,318.0,411.0,0.0,5472.0,3079.0,267.0,0.0,0.0,0.0,,165.0,1218.0,1582.0,0.0,5058.0,53.0,97.0,19.0,257.0,0.0,6770.0,15.0,,6793.0,27162.0,26675.0,55.0,59.24
2018-12-21 07:00:00+01:00,324.0,478.0,0.0,5934.0,3369.0,278.0,0.0,0.0,0.0,,1.0,1232.0,3086.0,0.0,5054.0,60.0,100.0,21.0,255.0,0.0,6989.0,27.0,,6832.0,31481.0,31103.0,64.01,67.29
2018-12-21 08:00:00+01:00,330.0,482.0,0.0,6328.0,3505.0,275.0,0.0,0.0,0.0,,1.0,1265.0,3231.0,0.0,5055.0,61.0,95.0,46.0,255.0,0.0,7280.0,72.0,,6906.0,34290.0,33847.0,64.49,70.02
